200.6984	8.02E-03
200.7025	8.02E-03
200.7065	8.03E-03
200.7105	8.03E-03
200.7145	8.03E-03
200.7186	8.04E-03
200.7226	8.04E-03
200.7266	8.04E-03
200.7307	8.04E-03
200.7347	8.05E-03
200.7387	8.05E-03
200.7427	8.05E-03
200.7468	8.05E-03
200.7508	8.06E-03
200.7548	8.06E-03
200.7589	8.06E-03
200.7629	8.07E-03
200.7669	8.07E-03
200.771	8.07E-03
200.775	8.07E-03
200.779	8.08E-03
200.7831	8.08E-03
200.7871	8.08E-03
200.7911	8.09E-03
200.7951	8.09E-03
200.7992	8.09E-03
200.8032	8.09E-03
200.8072	8.10E-03
200.8113	8.10E-03
200.8153	8.10E-03
200.8193	8.10E-03
200.8234	8.11E-03
200.8274	8.11E-03
200.8314	8.11E-03
200.8355	8.12E-03
200.8395	8.12E-03
200.8435	8.12E-03
200.8476	8.13E-03
200.8516	8.13E-03
200.8556	8.13E-03
200.8597	8.13E-03
200.8637	8.14E-03
200.8677	8.14E-03
200.8718	8.14E-03
200.8758	8.15E-03
200.8799	8.15E-03
200.8839	8.15E-03
200.8879	8.16E-03
200.892	8.16E-03
200.896	8.16E-03
200.9	8.16E-03
200.9041	8.17E-03
200.9081	8.17E-03
200.9121	8.17E-03
200.9162	8.18E-03
200.9202	8.18E-03
200.9243	8.18E-03
200.9283	8.19E-03
200.9323	8.19E-03
200.9364	8.19E-03
200.9404	8.19E-03
200.9444	8.20E-03
200.9485	8.20E-03
200.9525	8.20E-03
200.9566	8.21E-03
200.9606	8.21E-03
200.9646	8.21E-03
200.9687	8.22E-03
200.9727	8.22E-03
200.9767	8.22E-03
200.9808	8.22E-03
200.9848	8.23E-03
200.9889	8.23E-03
200.9929	8.23E-03
200.9969	8.24E-03
201.001	8.24E-03
201.005	8.24E-03
201.0091	8.25E-03
201.0131	8.25E-03
201.0171	8.25E-03
201.0212	8.26E-03
201.0252	8.26E-03
201.0293	8.26E-03
201.0333	8.27E-03
201.0374	8.27E-03
201.0414	8.27E-03
201.0454	8.27E-03
201.0495	8.28E-03
201.0535	8.28E-03
201.0576	8.28E-03
201.0616	8.29E-03
201.0656	8.29E-03
201.0697	8.29E-03
201.0737	8.30E-03
201.0778	8.30E-03
201.0818	8.30E-03
201.0859	8.31E-03
201.0899	8.31E-03
201.094	8.31E-03
201.098	8.32E-03
201.102	8.32E-03
201.1061	8.32E-03
201.1101	8.32E-03
201.1142	8.33E-03
201.1182	8.33E-03
201.1223	8.33E-03
201.1263	8.34E-03
201.1304	8.34E-03
201.1344	8.34E-03
201.1384	8.35E-03
201.1425	8.35E-03
201.1465	8.35E-03
201.1506	8.35E-03
201.1546	8.36E-03
201.1587	8.36E-03
201.1627	8.36E-03
201.1668	8.36E-03
201.1708	8.37E-03
201.1749	8.37E-03
201.1789	8.37E-03
201.183	8.38E-03
201.187	8.38E-03
201.1911	8.38E-03
201.1951	8.38E-03
201.1991	8.39E-03
201.2032	8.39E-03
201.2072	8.39E-03
201.2113	8.39E-03
201.2153	8.40E-03
201.2194	8.40E-03
201.2234	8.40E-03
201.2275	8.41E-03
201.2315	8.41E-03
201.2356	8.41E-03
201.2396	8.41E-03
201.2437	8.42E-03
201.2477	8.42E-03
201.2518	8.42E-03
201.2558	8.43E-03
201.2599	8.43E-03
201.2639	8.43E-03
201.268	8.43E-03
201.272	8.44E-03
201.2761	8.44E-03
201.2801	8.44E-03
201.2842	8.45E-03
201.2882	8.45E-03
201.2923	8.45E-03
201.2963	8.46E-03
201.3004	8.46E-03
201.3045	8.46E-03
201.3085	8.47E-03
201.3126	8.47E-03
201.3166	8.47E-03
201.3207	8.48E-03
201.3247	8.48E-03
201.3288	8.48E-03
201.3328	8.49E-03
201.3369	8.49E-03
201.3409	8.49E-03
201.345	8.50E-03
201.349	8.50E-03
201.3531	8.50E-03
201.3571	8.51E-03
201.3612	8.51E-03
201.3653	8.51E-03
201.3693	8.52E-03
201.3734	8.52E-03
201.3774	8.52E-03
201.3815	8.53E-03
201.3855	8.53E-03
201.3896	8.54E-03
201.3936	8.54E-03
201.3977	8.54E-03
201.4018	8.55E-03
201.4058	8.55E-03
201.4099	8.55E-03
201.4139	8.56E-03
201.418	8.56E-03
201.422	8.56E-03
201.4261	8.57E-03
201.4302	8.57E-03
201.4342	8.57E-03
201.4383	8.57E-03
201.4423	8.57E-03
201.4464	8.58E-03
201.4504	8.58E-03
201.4545	8.58E-03
201.4586	8.58E-03
201.4626	8.58E-03
201.4667	8.59E-03
201.4707	8.59E-03
201.4748	8.59E-03
201.4789	8.59E-03
201.4829	8.59E-03
201.487	8.60E-03
201.491	8.60E-03
201.4951	8.60E-03
201.4992	8.60E-03
201.5032	8.60E-03
201.5073	8.61E-03
201.5113	8.61E-03
201.5154	8.61E-03
201.5195	8.61E-03
201.5235	8.61E-03
201.5276	8.62E-03
201.5316	8.62E-03
201.5357	8.62E-03
201.5398	8.62E-03
201.5438	8.62E-03
201.5479	8.63E-03
201.552	8.63E-03
201.556	8.63E-03
201.5601	8.63E-03
201.5641	8.63E-03
201.5682	8.64E-03
201.5723	8.64E-03
201.5763	8.64E-03
201.5804	8.64E-03
201.5845	8.64E-03
201.5885	8.64E-03
201.5926	8.65E-03
201.5966	8.65E-03
201.6007	8.65E-03
201.6048	8.65E-03
201.6088	8.65E-03
201.6129	8.65E-03
201.617	8.65E-03
201.621	8.66E-03
201.6251	8.66E-03
201.6292	8.66E-03
201.6332	8.66E-03
201.6373	8.66E-03
201.6414	8.66E-03
201.6454	8.66E-03
201.6495	8.66E-03
201.6536	8.67E-03
201.6576	8.67E-03
201.6617	8.67E-03
201.6658	8.67E-03
201.6698	8.67E-03
201.6739	8.67E-03
201.678	8.67E-03
201.682	8.68E-03
201.6861	8.68E-03
201.6902	8.68E-03
201.6942	8.68E-03
201.6983	8.68E-03
201.7024	8.68E-03
201.7064	8.68E-03
201.7105	8.68E-03
201.7146	8.69E-03
201.7186	8.69E-03
201.7227	8.69E-03
201.7268	8.69E-03
201.7309	8.69E-03
201.7349	8.69E-03
201.739	8.69E-03
201.7431	8.69E-03
201.7471	8.69E-03
201.7512	8.70E-03
201.7553	8.70E-03
201.7593	8.70E-03
201.7634	8.70E-03
201.7675	8.70E-03
201.7716	8.70E-03
201.7756	8.70E-03
201.7797	8.70E-03
201.7838	8.70E-03
201.7878	8.70E-03
201.7919	8.70E-03
201.796	8.70E-03
201.8001	8.71E-03
201.8041	8.71E-03
201.8082	8.71E-03
201.8123	8.71E-03
201.8163	8.71E-03
201.8204	8.71E-03
201.8245	8.71E-03
201.8286	8.71E-03
201.8326	8.71E-03
201.8367	8.71E-03
201.8408	8.71E-03
201.8449	8.71E-03
201.8489	8.71E-03
201.853	8.72E-03
201.8571	8.72E-03
201.8612	8.72E-03
201.8652	8.72E-03
201.8693	8.72E-03
201.8734	8.72E-03
201.8775	8.72E-03
201.8815	8.72E-03
201.8856	8.72E-03
201.8897	8.72E-03
201.8938	8.72E-03
201.8978	8.72E-03
201.9019	8.72E-03
201.906	8.72E-03
201.9101	8.72E-03
201.9141	8.72E-03
201.9182	8.72E-03
201.9223	8.72E-03
201.9264	8.72E-03
201.9305	8.72E-03
201.9345	8.72E-03
201.9386	8.72E-03
201.9427	8.72E-03
201.9468	8.72E-03
201.9508	8.72E-03
201.9549	8.72E-03
201.959	8.72E-03
201.9631	8.72E-03
201.9672	8.72E-03
201.9712	8.72E-03
201.9753	8.72E-03
201.9794	8.72E-03
201.9835	8.72E-03
201.9876	8.72E-03
201.9916	8.72E-03
201.9957	8.72E-03
201.9998	8.72E-03
202.0039	8.72E-03
202.008	8.72E-03
202.012	8.72E-03
202.0161	8.72E-03
202.0202	8.72E-03
202.0243	8.72E-03
202.0284	8.72E-03
202.0324	8.72E-03
202.0365	8.72E-03
202.0406	8.72E-03
202.0447	8.72E-03
202.0488	8.72E-03
202.0529	8.72E-03
202.0569	8.72E-03
202.061	8.72E-03
202.0651	8.72E-03
202.0692	8.72E-03
202.0733	8.73E-03
202.0774	8.73E-03
202.0814	8.73E-03
202.0855	8.73E-03
202.0896	8.73E-03
202.0937	8.73E-03
202.0978	8.73E-03
202.1019	8.73E-03
202.1059	8.73E-03
202.11	8.73E-03
202.1141	8.74E-03
202.1182	8.74E-03
202.1223	8.74E-03
202.1264	8.74E-03
202.1305	8.74E-03
202.1345	8.74E-03
202.1386	8.74E-03
202.1427	8.74E-03
202.1468	8.74E-03
202.1509	8.75E-03
202.155	8.75E-03
202.1591	8.75E-03
202.1631	8.75E-03
202.1672	8.75E-03
202.1713	8.75E-03
202.1754	8.75E-03
202.1795	8.75E-03
202.1836	8.75E-03
202.1877	8.75E-03
202.1918	8.76E-03
202.1958	8.76E-03
202.1999	8.76E-03
202.204	8.76E-03
202.2081	8.76E-03
202.2122	8.76E-03
202.2163	8.76E-03
202.2204	8.76E-03
202.2245	8.76E-03
202.2286	8.76E-03
202.2326	8.76E-03
202.2367	8.76E-03
202.2408	8.76E-03
202.2449	8.76E-03
202.249	8.76E-03
202.2531	8.76E-03
202.2572	8.76E-03
202.2613	8.76E-03
202.2654	8.76E-03
202.2695	8.76E-03
202.2736	8.76E-03
202.2776	8.76E-03
202.2817	8.76E-03
202.2858	8.76E-03
202.2899	8.76E-03
202.294	8.76E-03
202.2981	8.76E-03
202.3022	8.76E-03
202.3063	8.76E-03
202.3104	8.76E-03
202.3145	8.76E-03
202.3186	8.76E-03
202.3227	8.76E-03
202.3268	8.76E-03
202.3309	8.76E-03
202.3349	8.76E-03
202.339	8.76E-03
202.3431	8.77E-03
202.3472	8.77E-03
202.3513	8.77E-03
202.3554	8.77E-03
202.3595	8.77E-03
202.3636	8.77E-03
202.3677	8.77E-03
202.3718	8.77E-03
202.3759	8.77E-03
202.38	8.78E-03
202.3841	8.78E-03
202.3882	8.78E-03
202.3923	8.78E-03
202.3964	8.78E-03
202.4005	8.78E-03
202.4046	8.78E-03
202.4087	8.78E-03
202.4128	8.78E-03
202.4169	8.79E-03
202.421	8.79E-03
202.4251	8.79E-03
202.4291	8.79E-03
202.4332	8.79E-03
202.4373	8.79E-03
202.4414	8.79E-03
202.4455	8.79E-03
202.4496	8.79E-03
202.4537	8.79E-03
202.4578	8.80E-03
202.4619	8.80E-03
202.466	8.80E-03
202.4701	8.80E-03
202.4742	8.80E-03
202.4783	8.80E-03
202.4824	8.80E-03
202.4865	8.80E-03
202.4906	8.80E-03
202.4947	8.81E-03
202.4988	8.81E-03
202.5029	8.81E-03
202.507	8.81E-03
202.5111	8.81E-03
202.5152	8.81E-03
202.5193	8.82E-03
202.5234	8.82E-03
202.5275	8.82E-03
202.5316	8.82E-03
202.5357	8.82E-03
202.5398	8.82E-03
202.544	8.83E-03
202.5481	8.83E-03
202.5522	8.83E-03
202.5563	8.83E-03
202.5604	8.83E-03
202.5645	8.84E-03
202.5686	8.84E-03
202.5727	8.84E-03
202.5768	8.84E-03
202.5809	8.84E-03
202.585	8.84E-03
202.5891	8.85E-03
202.5932	8.85E-03
202.5973	8.85E-03
202.6014	8.85E-03
202.6055	8.85E-03
202.6096	8.85E-03
202.6137	8.86E-03
202.6178	8.86E-03
202.6219	8.86E-03
202.626	8.86E-03
202.6301	8.86E-03
202.6342	8.86E-03
202.6384	8.87E-03
202.6425	8.87E-03
202.6466	8.87E-03
202.6507	8.87E-03
202.6548	8.88E-03
202.6589	8.88E-03
202.663	8.88E-03
202.6671	8.89E-03
202.6712	8.89E-03
202.6753	8.90E-03
202.6794	8.90E-03
202.6835	8.90E-03
202.6876	8.91E-03
202.6917	8.91E-03
202.6959	8.91E-03
202.7	8.92E-03
202.7041	8.92E-03
202.7082	8.92E-03
202.7123	8.93E-03
202.7164	8.93E-03
202.7205	8.93E-03
202.7246	8.94E-03
202.7287	8.94E-03
202.7328	8.94E-03
202.7369	8.95E-03
202.7411	8.95E-03
202.7452	8.96E-03
202.7493	8.96E-03
202.7534	8.96E-03
202.7575	8.97E-03
202.7616	8.97E-03
202.7657	8.97E-03
202.7698	8.98E-03
202.7739	8.98E-03
202.7781	8.98E-03
202.7822	8.99E-03
202.7863	8.99E-03
202.7904	8.99E-03
202.7945	9.00E-03
202.7986	9.00E-03
202.8027	9.01E-03
202.8068	9.01E-03
202.811	9.02E-03
202.8151	9.02E-03
202.8192	9.03E-03
202.8233	9.03E-03
202.8274	9.03E-03
202.8315	9.04E-03
202.8356	9.04E-03
202.8398	9.05E-03
202.8439	9.05E-03
202.848	9.06E-03
202.8521	9.06E-03
202.8562	9.07E-03
202.8603	9.07E-03
202.8644	9.08E-03
202.8686	9.08E-03
202.8727	9.09E-03
202.8768	9.09E-03
202.8809	9.09E-03
202.885	9.10E-03
202.8891	9.10E-03
202.8933	9.11E-03
202.8974	9.11E-03
202.9015	9.12E-03
202.9056	9.12E-03
202.9097	9.13E-03
202.9138	9.13E-03
202.918	9.14E-03
202.9221	9.14E-03
202.9262	9.15E-03
202.9303	9.15E-03
202.9344	9.15E-03
202.9386	9.16E-03
202.9427	9.16E-03
202.9468	9.17E-03
202.9509	9.17E-03
202.955	9.18E-03
202.9591	9.18E-03
202.9633	9.19E-03
202.9674	9.19E-03
202.9715	9.20E-03
202.9756	9.20E-03
202.9797	9.21E-03
202.9839	9.21E-03
202.988	9.22E-03
202.9921	9.22E-03
202.9962	9.22E-03
203.0003	9.23E-03
203.0045	9.23E-03
203.0086	9.24E-03
203.0127	9.24E-03
203.0168	9.25E-03
203.021	9.25E-03
203.0251	9.26E-03
203.0292	9.26E-03
203.0333	9.27E-03
203.0374	9.27E-03
203.0416	9.28E-03
203.0457	9.28E-03
203.0498	9.29E-03
203.0539	9.29E-03
203.0581	9.29E-03
203.0622	9.30E-03
203.0663	9.30E-03
203.0704	9.31E-03
203.0745	9.31E-03

203.0787	9.32E-03
203.0828	9.32E-03
203.0869	9.33E-03
203.091	9.33E-03
203.0952	9.34E-03
203.0993	9.34E-03
203.1034	9.35E-03
203.1075	9.35E-03
203.1117	9.36E-03
203.1158	9.36E-03
203.1199	9.36E-03
203.124	9.37E-03
203.1282	9.37E-03
203.1323	9.38E-03
203.1364	9.38E-03
203.1406	9.39E-03
203.1447	9.39E-03
203.1488	9.40E-03
203.1529	9.40E-03
203.1571	9.41E-03
203.1612	9.41E-03
203.1653	9.42E-03
203.1694	9.42E-03
203.1736	9.43E-03
203.1777	9.43E-03
203.1818	9.44E-03
203.186	9.44E-03
203.1901	9.44E-03
203.1942	9.45E-03
203.1983	9.45E-03
203.2025	9.46E-03
203.2066	9.46E-03
203.2107	9.47E-03
203.2149	9.47E-03
203.219	9.48E-03
203.2231	9.48E-03
203.2272	9.49E-03
203.2314	9.49E-03
203.2355	9.50E-03
203.2396	9.50E-03
203.2438	9.51E-03
203.2479	9.51E-03
203.252	9.52E-03
203.2562	9.52E-03
203.2603	9.52E-03
203.2644	9.53E-03
203.2686	9.53E-03
203.2727	9.54E-03
203.2768	9.54E-03
203.281	9.55E-03
203.2851	9.55E-03
203.2892	9.56E-03
203.2934	9.56E-03
203.2975	9.56E-03
203.3016	9.57E-03
203.3058	9.57E-03
203.3099	9.58E-03
203.314	9.58E-03
203.3182	9.59E-03
203.3223	9.59E-03
203.3264	9.60E-03
203.3306	9.60E-03
203.3347	9.61E-03
203.3388	9.61E-03
203.343	9.61E-03
203.3471	9.62E-03
203.3512	9.62E-03
203.3554	9.63E-03
203.3595	9.63E-03
203.3636	9.64E-03
203.3678	9.64E-03
203.3719	9.65E-03
203.376	9.65E-03
203.3802	9.65E-03
203.3843	9.66E-03
203.3885	9.66E-03
203.3926	9.67E-03
203.3967	9.67E-03
203.4009	9.68E-03
203.405	9.68E-03
203.4091	9.69E-03
203.4133	9.69E-03
203.4174	9.70E-03
203.4216	9.70E-03
203.4257	9.70E-03
203.4298	9.71E-03
203.434	9.71E-03
203.4381	9.72E-03
203.4422	9.72E-03
203.4464	9.73E-03
203.4505	9.73E-03
203.4547	9.74E-03
203.4588	9.74E-03
203.4629	9.75E-03
203.4671	9.75E-03
203.4712	9.75E-03
203.4754	9.76E-03
203.4795	9.76E-03
203.4836	9.77E-03
203.4878	9.77E-03
203.4919	9.78E-03
203.4961	9.78E-03
203.5002	9.79E-03
203.5043	9.79E-03
203.5085	9.80E-03
203.5126	9.80E-03
203.5168	9.80E-03
203.5209	9.81E-03
203.5251	9.81E-03
203.5292	9.82E-03

203.5333	9.82E-03
203.5375	9.83E-03
203.5416	9.83E-03
203.5458	9.84E-03
203.5499	9.84E-03
203.5541	9.85E-03
203.5582	9.85E-03
203.5623	9.86E-03
203.5665	9.86E-03
203.5706	9.87E-03
203.5748	9.87E-03
203.5789	9.88E-03
203.5831	9.89E-03
203.5872	9.89E-03
203.5914	9.90E-03
203.5955	9.90E-03
203.5996	9.91E-03
203.6038	9.92E-03
203.6079	9.92E-03
203.6121	9.93E-03
203.6162	9.93E-03
203.6204	9.94E-03
203.6245	9.95E-03
203.6287	9.95E-03
203.6328	9.96E-03
203.637	9.96E-03
203.6411	9.97E-03
203.6453	9.98E-03
203.6494	9.98E-03
203.6535	9.99E-03
203.6577	9.99E-03
203.6618	1.00E-02
203.666	1.00E-02
203.6701	1.00E-02
203.6743	1.00E-02
203.6784	1.00E-02
203.6826	1.00E-02
203.6867	1.00E-02
203.6909	1.00E-02
203.695	1.00E-02
203.6992	1.01E-02
203.7033	1.01E-02
203.7075	1.01E-02
203.7116	1.01E-02
203.7158	1.01E-02
203.7199	1.01E-02
203.7241	1.01E-02
203.7282	1.01E-02
203.7324	1.01E-02
203.7365	1.01E-02
203.7407	1.01E-02
203.7448	1.01E-02
203.749	1.01E-02
203.7531	1.01E-02
203.7573	1.01E-02
203.7614	1.01E-02
203.7656	1.01E-02
203.7697	1.01E-02
203.7739	1.01E-02
203.778	1.01E-02
203.7822	1.01E-02
203.7864	1.02E-02
203.7905	1.02E-02
203.7947	1.02E-02
203.7988	1.02E-02
203.803	1.02E-02
203.8071	1.02E-02
203.8113	1.02E-02
203.8154	1.02E-02
203.8196	1.02E-02
203.8237	1.02E-02
203.8279	1.02E-02
203.832	1.02E-02
203.8362	1.02E-02
203.8404	1.02E-02
203.8445	1.02E-02
203.8487	1.02E-02
203.8528	1.02E-02
203.857	1.02E-02
203.8611	1.02E-02
203.8653	1.02E-02
203.8694	1.02E-02
203.8736	1.02E-02
203.8778	1.03E-02
203.8819	1.03E-02
203.8861	1.03E-02
203.8902	1.03E-02
203.8944	1.03E-02
203.8985	1.03E-02
203.9027	1.03E-02
203.9069	1.03E-02
203.911	1.03E-02
203.9152	1.03E-02
203.9193	1.03E-02
203.9235	1.03E-02
203.9276	1.03E-02
203.9318	1.03E-02
203.936	1.03E-02
203.9401	1.03E-02
203.9443	1.03E-02
203.9484	1.03E-02
203.9526	1.03E-02
203.9568	1.03E-02
203.9609	1.03E-02
203.9651	1.03E-02
203.9692	1.03E-02
203.9734	1.03E-02
203.9776	1.03E-02
203.9817	1.04E-02
203.9859	1.04E-02
203.99	1.04E-02
203.9942	1.04E-02
203.9984	1.04E-02
204.0025	1.04E-02
204.0067	1.04E-02
204.0109	1.04E-02
204.015	1.04E-02
204.0192	1.04E-02
204.0233	1.04E-02
204.0275	1.04E-02
204.0317	1.04E-02
204.0358	1.04E-02
204.04	1.04E-02
204.0442	1.04E-02
204.0483	1.04E-02
204.0525	1.04E-02
204.0566	1.04E-02
204.0608	1.04E-02
204.065	1.04E-02
204.0691	1.05E-02
204.0733	1.05E-02
204.0775	1.05E-02
204.0816	1.05E-02
204.0858	1.05E-02
204.09	1.05E-02
204.0941	1.05E-02
204.0983	1.05E-02
204.1025	1.05E-02
204.1066	1.05E-02
204.1108	1.05E-02
204.115	1.05E-02
204.1191	1.05E-02
204.1233	1.05E-02
204.1275	1.05E-02
204.1316	1.05E-02
204.1358	1.05E-02
204.14	1.05E-02
204.1441	1.05E-02
204.1483	1.05E-02
204.1525	1.06E-02
204.1566	1.06E-02
204.1608	1.06E-02
204.165	1.06E-02
204.1691	1.06E-02
204.1733	1.06E-02
204.1775	1.06E-02
204.1816	1.06E-02
204.1858	1.06E-02
204.19	1.06E-02
204.1941	1.06E-02
204.1983	1.06E-02
204.2025	1.06E-02
204.2067	1.06E-02
204.2108	1.06E-02
204.215	1.06E-02
204.2192	1.06E-02
204.2233	1.06E-02
204.2275	1.06E-02
204.2317	1.06E-02
204.2359	1.06E-02
204.24	1.07E-02
204.2442	1.07E-02
204.2484	1.07E-02
204.2525	1.07E-02
204.2567	1.07E-02
204.2609	1.07E-02
204.2651	1.07E-02
204.2692	1.07E-02
204.2734	1.07E-02
204.2776	1.07E-02
204.2817	1.07E-02
204.2859	1.07E-02
204.2901	1.07E-02
204.2943	1.07E-02
204.2984	1.07E-02
204.3026	1.07E-02
204.3068	1.07E-02
204.311	1.07E-02
204.3151	1.07E-02
204.3193	1.07E-02
204.3235	1.07E-02
204.3277	1.07E-02
204.3318	1.08E-02
204.336	1.08E-02
204.3402	1.08E-02
204.3444	1.08E-02
204.3485	1.08E-02
204.3527	1.08E-02
204.3569	1.08E-02
204.3611	1.08E-02
204.3652	1.08E-02
204.3694	1.08E-02
204.3736	1.08E-02
204.3778	1.08E-02
204.3819	1.08E-02
204.3861	1.08E-02
204.3903	1.08E-02
204.3945	1.08E-02
204.3987	1.08E-02
204.4028	1.08E-02
204.407	1.08E-02
204.4112	1.09E-02
204.4154	1.09E-02
204.4196	1.09E-02
204.4237	1.09E-02
204.4279	1.09E-02
204.4321	1.09E-02
204.4363	1.09E-02
204.4404	1.09E-02
204.4446	1.09E-02
204.4488	1.09E-02
204.453	1.09E-02
204.4572	1.09E-02
204.4613	1.09E-02
204.4655	1.09E-02
204.4697	1.09E-02
204.4739	1.09E-02
204.4781	1.09E-02
204.4823	1.09E-02
204.4864	1.09E-02
204.4906	1.09E-02
204.4948	1.10E-02
204.499	1.10E-02
204.5032	1.10E-02
204.5073	1.10E-02
204.5115	1.10E-02
204.5157	1.10E-02
204.5199	1.10E-02
204.5241	1.10E-02
204.5283	1.10E-02
204.5324	1.10E-02
204.5366	1.10E-02
204.5408	1.10E-02
204.545	1.10E-02
204.5492	1.10E-02
204.5534	1.10E-02
204.5575	1.10E-02
204.5617	1.10E-02
204.5659	1.10E-02
204.5701	1.10E-02
204.5743	1.10E-02
204.5785	1.10E-02
204.5827	1.10E-02
204.5868	1.10E-02
204.591	1.10E-02
204.5952	1.10E-02
204.5994	1.10E-02
204.6036	1.11E-02
204.6078	1.11E-02
204.612	1.11E-02
204.6161	1.11E-02
204.6203	1.11E-02
204.6245	1.11E-02
204.6287	1.11E-02
204.6329	1.11E-02
204.6371	1.11E-02
204.6413	1.11E-02
204.6455	1.11E-02
204.6496	1.11E-02
204.6538	1.11E-02
204.658	1.11E-02
204.6622	1.11E-02
204.6664	1.11E-02
204.6706	1.11E-02
204.6748	1.11E-02
204.679	1.11E-02
204.6832	1.11E-02
204.6873	1.11E-02
204.6915	1.11E-02
204.6957	1.11E-02
204.6999	1.11E-02
204.7041	1.11E-02
204.7083	1.11E-02
204.7125	1.11E-02
204.7167	1.11E-02
204.7209	1.11E-02
204.7251	1.11E-02
204.7292	1.11E-02
204.7334	1.11E-02
204.7376	1.11E-02
204.7418	1.11E-02
204.746	1.11E-02
204.7502	1.11E-02
204.7544	1.12E-02
204.7586	1.12E-02
204.7628	1.12E-02
204.767	1.12E-02
204.7712	1.12E-02
204.7754	1.12E-02
204.7796	1.12E-02
204.7837	1.12E-02
204.7879	1.12E-02
204.7921	1.12E-02
204.7963	1.12E-02
204.8005	1.12E-02
204.8047	1.12E-02
204.8089	1.12E-02
204.8131	1.12E-02
204.8173	1.12E-02
