0.020821,0.026924,0.038138,0.037863
0.15002,0.14036,0.13037,0.11087
0.046035,0.056325,0.069008,0.061736
0.026451,0.031949,0.041271,0.039094
0.087435,0.083502,0.079381,0.071954
0.035906,0.035486,0.03513,0.033525
0.0049734,0.0055723,0.0061476,0.0063083
0.030505,0.03572,0.040591,0.034122
0.02324,0.027993,0.033282,0.029096
0.017732,0.021924,0.027522,0.025055
0.030202,0.036701,0.046922,0.043887
0.0062083,0.0075065,0.0096652,0.0091222
0.01007,0.013161,0.018929,0.018912
0.019443,0.025627,0.037186,0.037271
0.14005,0.13121,0.12326,0.10388
0.038275,0.035795,0.033236,0.028302
0.015276,0.014306,0.013299,0.011409
0.0027878,0.0026153,0.0024362,0.0021036
0.069624,0.065354,0.060926,0.052633
0.0014498,0.0014258,0.0014127,0.0013301
