0.19399,0.11343,0.023062,0.014075
0.20723,0.24181,0.34845,0.41539
0.21774,0.12292,0.022197,0.012989
0.24776,0.14771,0.034046,0.022708
0.02768,0.093751,0.24778,0.31279
-0.035838,0.020512,0.1184,0.14191
-0.053802,-0.02039,0.023489,0.030086
0.1937,0.10866,0.0207,0.013086
0.20874,0.1175,0.021547,0.012949
0.22339,0.12649,0.022735,0.013112
0.24455,0.14449,0.032201,0.021183
0.24734,0.14714,0.033658,0.022381
0.18933,0.11,0.021357,0.012551
0.18299,0.10605,0.020293,0.011791
0.26193,0.27433,0.31932,0.34809
0.20621,0.24098,0.34807,0.41525
0.18682,0.22554,0.34138,0.4121
0.16834,0.21009,0.33108,0.40198
0.16529,0.20728,0.32799,0.39783
-0.002985,0.044074,0.12646,0.14678
